step,env_0,env_1,env_2,env_4,Mean reward
463,9.2,16.2,34.0,33.2,23.15
464,9.2,16.2,34.0,33.2,23.15
465,9.2,16.2,34.0,33.2,23.15
466,9.2,16.2,35.0,34.2,23.65
467,9.2,16.2,35.0,34.2,23.65
468,9.2,16.2,35.0,34.2,23.65
469,9.2,16.2,35.0,34.2,23.65
470,9.2,16.2,35.0,34.2,23.65
471,9.2,16.2,35.0,34.2,23.65
472,9.2,16.2,35.0,35.2,23.9
473,9.2,16.2,35.0,35.2,23.9
474,9.2,16.2,35.0,35.2,23.9
475,9.2,16.2,35.0,35.2,23.9
476,9.2,16.2,36.0,41.2,25.65
477,9.2,16.2,36.0,41.2,25.65
478,9.2,16.2,36.0,41.2,25.65
479,9.2,16.2,36.0,41.2,25.65
480,9.2,16.2,36.0,41.2,25.65
481,9.2,16.2,36.0,41.2,25.65
482,9.2,16.2,36.0,41.2,25.65
483,9.2,16.2,36.0,41.2,25.65
484,9.2,16.2,37.0,41.2,25.9
485,9.2,16.2,37.0,41.2,25.9
486,9.2,16.2,37.0,42.2,26.15
487,9.2,16.2,37.0,42.2,26.15
488,9.2,16.2,37.0,42.2,26.15
489,9.2,16.2,37.0,42.2,26.15
490,9.2,16.2,37.0,42.2,26.15
491,9.2,16.2,37.0,42.2,26.15
492,9.2,16.2,37.0,42.2,26.15
493,9.2,16.2,37.0,42.2,26.15
494,9.2,16.2,37.0,42.2,26.15
495,9.2,16.2,37.0,42.2,26.15
496,9.2,16.2,37.0,42.2,26.15
497,9.2,16.2,37.0,42.2,26.15
498,9.2,16.2,37.0,42.2,26.15
499,9.2,16.2,37.0,42.2,26.15
500,9.2,16.2,37.0,42.2,26.15
501,9.2,16.2,37.0,42.2,26.15
502,9.2,16.2,37.0,42.2,26.15
503,9.2,16.2,37.0,42.2,26.15
504,9.2,16.2,37.0,43.2,26.4
505,9.2,16.2,38.0,43.2,26.65
506,9.2,16.2,38.0,43.2,26.65
507,9.2,16.2,38.0,43.2,26.65
508,9.2,16.2,38.0,43.2,26.65
509,9.2,16.2,38.0,43.2,26.65
510,9.2,16.2,38.0,43.2,26.65
511,9.2,16.2,38.0,43.2,26.65
512,9.2,16.2,38.0,43.2,26.65
513,9.2,16.2,38.0,43.2,26.65
514,9.2,16.2,38.0,43.2,26.65
515,9.2,16.2,38.0,43.2,26.65
516,9.2,16.2,38.0,43.2,26.65
517,9.2,16.2,38.0,43.2,26.65
518,9.2,16.2,38.0,43.2,26.65
519,9.2,16.2,38.0,43.2,26.65
520,9.2,16.2,38.0,43.2,26.65
521,9.2,16.2,38.0,43.2,26.65
522,9.2,16.2,38.0,43.2,26.65
523,9.2,16.2,38.0,43.2,26.65
524,9.2,16.2,38.0,43.2,26.65
525,9.2,16.2,38.0,43.2,26.65
526,9.2,16.2,38.0,43.2,26.65
527,9.2,16.2,40.0,43.2,27.150000000000002
528,9.2,16.2,40.0,43.2,27.150000000000002
529,9.2,16.2,40.0,43.2,27.150000000000002
530,9.2,16.2,40.0,43.2,27.150000000000002
531,9.2,16.2,40.0,43.2,27.150000000000002
532,9.2,16.2,40.0,43.2,27.150000000000002
533,9.2,16.2,40.0,43.2,27.150000000000002
534,9.2,16.2,40.0,43.2,27.150000000000002
535,9.2,16.2,41.0,43.2,27.400000000000002
536,9.2,16.2,41.0,43.2,27.400000000000002
537,9.2,16.2,41.0,43.2,27.400000000000002
538,9.2,16.2,41.0,43.2,27.400000000000002
539,9.2,16.2,41.0,43.2,27.400000000000002
540,9.2,16.2,41.0,43.2,27.400000000000002
541,9.2,16.2,41.0,43.2,27.400000000000002
542,9.2,16.2,41.0,43.2,27.400000000000002
543,9.2,16.2,41.0,43.2,27.400000000000002
544,9.2,16.2,41.0,43.2,27.400000000000002
545,9.2,16.2,41.0,43.2,27.400000000000002
546,9.2,16.2,42.0,43.2,27.650000000000002
547,9.2,16.2,42.0,43.2,27.650000000000002
548,9.2,16.2,42.0,43.2,27.650000000000002
549,9.2,16.2,42.0,43.2,27.650000000000002
550,9.2,16.2,42.0,44.2,27.900000000000002
551,9.2,16.2,42.0,44.2,27.900000000000002
552,9.2,16.2,42.0,44.2,27.900000000000002
553,9.2,16.2,42.0,44.2,27.900000000000002
554,9.2,16.2,42.0,44.2,27.900000000000002
555,9.2,16.2,42.0,44.2,27.900000000000002
556,9.2,16.2,42.0,44.2,27.900000000000002
557,9.2,16.2,42.0,44.2,27.900000000000002
558,9.2,16.2,43.0,44.2,28.150000000000002
559,9.2,16.2,43.0,44.2,28.150000000000002
560,9.2,16.2,43.0,44.2,28.150000000000002
561,9.2,16.2,43.0,44.2,28.150000000000002
562,9.2,16.2,43.0,45.2,28.400000000000002
563,9.2,16.2,44.0,45.2,28.650000000000002
564,9.2,16.2,44.0,35.2,26.150000000000002
565,9.2,16.2,44.0,35.2,26.150000000000002
566,9.2,16.2,44.0,35.2,26.150000000000002
567,9.2,16.2,44.0,35.2,26.150000000000002
568,9.2,16.2,44.0,35.2,26.150000000000002
569,9.2,16.2,44.0,35.2,26.150000000000002
570,9.2,16.2,44.0,35.2,26.150000000000002
571,9.2,16.2,44.0,35.2,26.150000000000002
572,9.2,16.2,44.0,35.2,26.150000000000002
573,9.2,16.2,44.0,35.2,26.150000000000002
574,9.2,16.2,44.0,35.2,26.150000000000002
575,9.2,16.2,44.0,35.2,26.150000000000002
576,9.2,16.2,44.0,35.2,26.150000000000002
577,9.2,16.2,46.0,35.2,26.650000000000002
578,9.2,16.2,46.0,35.2,26.650000000000002
579,9.2,16.2,46.0,35.2,26.650000000000002
580,9.2,16.2,46.0,35.2,26.650000000000002
581,9.2,16.2,46.0,35.2,26.650000000000002
582,9.2,16.2,46.0,35.2,26.650000000000002
583,9.2,16.2,46.0,35.2,26.650000000000002
584,9.2,16.2,46.0,35.2,26.650000000000002
585,9.2,16.2,46.0,35.2,26.650000000000002
586,9.2,16.2,46.0,35.2,26.650000000000002
587,9.2,16.2,46.0,35.2,26.650000000000002
588,9.2,16.2,46.0,35.2,26.650000000000002
589,9.2,16.2,47.0,35.2,26.900000000000002
590,9.2,16.2,47.0,35.2,26.900000000000002
591,9.2,16.2,47.0,35.2,26.900000000000002
592,9.2,16.2,47.0,35.2,26.900000000000002
593,9.2,16.2,47.0,35.2,26.900000000000002
594,9.2,16.2,47.0,35.2,26.900000000000002
595,9.2,16.2,47.0,35.2,26.900000000000002
596,9.2,16.2,47.0,35.2,26.900000000000002
597,9.2,16.2,47.0,35.2,26.900000000000002
598,9.2,16.2,48.0,35.2,27.150000000000002
599,9.2,16.2,48.0,35.2,27.150000000000002
600,9.2,16.2,48.0,35.2,27.150000000000002
601,9.2,16.2,48.0,35.2,27.150000000000002
602,9.2,16.2,48.0,35.2,27.150000000000002
603,9.2,16.2,48.0,35.2,27.150000000000002
604,9.2,16.2,48.0,35.2,27.150000000000002
