step,env_0,env_1,env_2,env_4,Mean reward
437,35.599999999999994,5.599999999999998,16.599999999999998,31.2,22.249999999999996
438,35.599999999999994,5.599999999999998,16.599999999999998,31.2,22.249999999999996
439,35.599999999999994,5.599999999999998,16.599999999999998,31.2,22.249999999999996
440,35.599999999999994,5.599999999999998,16.599999999999998,31.2,22.249999999999996
441,35.599999999999994,5.599999999999998,16.599999999999998,31.2,22.249999999999996
442,35.599999999999994,5.599999999999998,16.599999999999998,31.2,22.249999999999996
443,35.599999999999994,5.599999999999998,16.599999999999998,31.2,22.249999999999996
444,35.599999999999994,5.599999999999998,16.599999999999998,31.2,22.249999999999996
445,35.599999999999994,5.599999999999998,16.599999999999998,31.2,22.249999999999996
446,35.599999999999994,5.599999999999998,16.599999999999998,31.2,22.249999999999996
447,35.599999999999994,5.599999999999998,16.599999999999998,31.2,22.249999999999996
448,35.599999999999994,5.599999999999998,16.599999999999998,31.2,22.249999999999996
449,35.599999999999994,5.599999999999998,16.599999999999998,31.2,22.249999999999996
450,35.599999999999994,5.599999999999998,16.599999999999998,31.2,22.249999999999996
451,35.599999999999994,5.599999999999998,16.599999999999998,31.2,22.249999999999996
452,35.599999999999994,5.599999999999998,16.599999999999998,31.2,22.249999999999996
453,35.599999999999994,5.599999999999998,16.599999999999998,32.2,22.499999999999996
454,35.599999999999994,5.599999999999998,16.599999999999998,32.2,22.499999999999996
455,35.599999999999994,5.599999999999998,16.599999999999998,32.2,22.499999999999996
456,35.599999999999994,5.599999999999998,16.599999999999998,32.2,22.499999999999996
457,35.599999999999994,5.599999999999998,16.599999999999998,32.2,22.499999999999996
458,35.599999999999994,5.599999999999998,16.599999999999998,32.2,22.499999999999996
459,35.599999999999994,5.599999999999998,16.599999999999998,32.2,22.499999999999996
460,35.599999999999994,5.599999999999998,16.599999999999998,32.2,22.499999999999996
461,35.599999999999994,5.599999999999998,16.599999999999998,33.2,22.749999999999996
462,35.599999999999994,5.599999999999998,16.599999999999998,33.2,22.749999999999996
463,35.599999999999994,5.599999999999998,16.599999999999998,33.2,22.749999999999996
464,35.599999999999994,5.599999999999998,16.599999999999998,33.2,22.749999999999996
465,35.599999999999994,5.599999999999998,16.599999999999998,33.2,22.749999999999996
466,35.599999999999994,5.599999999999998,16.599999999999998,33.2,22.749999999999996
467,35.599999999999994,5.599999999999998,16.599999999999998,33.2,22.749999999999996
468,35.599999999999994,5.599999999999998,16.599999999999998,33.2,22.749999999999996
469,35.599999999999994,5.599999999999998,16.599999999999998,33.2,22.749999999999996
